,X Coordinate,Y Coordinate,Young's Modulus [Pa]
2439,-3794.731736886569,624.4921226628139,6952.2
2443,-3794.7073386711418,639.741007304764,6870.48
2444,-3794.703272301904,643.5552616498703,618.454
2446,-3794.691073194191,651.1797039708458,5271.87
2447,-3794.6829404557143,654.9898919467141,2756.12
2448,-3794.6788740864768,658.8041462918204,1961.11
2463,-3794.585347594007,715.9854305145141,399.636
2464,-3790.966278972317,597.800474985545,7261.87
2465,-3790.958146233841,601.6147293306512,3845.23
2466,-3790.9500134953655,605.4249173065195,256.139
2469,-3790.933748018414,616.8636139726013,5741.01
2470,-3790.9256152799385,620.6738019484696,2244.84
2471,-3790.921548910701,624.4880562935759,4968.49
2472,-3790.913416172225,628.2982442694447,4904.67
2474,-3790.901217064511,635.9226865904197,2016.36
2477,-3790.88495158756,647.3613832565011,3284.16
2478,-3790.876818849084,651.1715712323698,3331.81
2479,-3790.872752479846,654.9858255774761,6464.1
2480,-3790.864619741371,658.7960135533449,2232.62
2484,-3790.840221525944,674.044898195295,22.1079
2485,-3790.836155156706,677.8591525404013,2179.48
2496,-3787.15202462721,597.796408616307,1884.72
2497,-3787.143891888735,601.6065965921757,8091.11
2498,-3787.1398255194968,605.420850937282,4293.85
2499,-3787.131692781021,609.2310389131503,3915.56
2501,-3787.119493673308,616.8554812341258,6198.53
2503,-3787.107294565594,624.4799235551004,2186.76
2504,-3787.103228196356,628.2941779002067,9777.29
2505,-3787.09509545788,632.1043658760755,7189.59
2509,-3787.070697242453,647.3532505180256,4328.06
2510,-3787.066630873215,651.1675048631319,416.499
2511,-3787.05849813474,654.9776928390002,5106.29
2512,-3787.054431765502,658.7919471841069,2175.16
2527,-3786.960905273031,715.9732314068006,1674.73
2528,-3783.341836651342,597.7882758778314,2356.83
2529,-3783.3337039128655,601.6025302229377,4263.79
2530,-3783.3255711743914,605.412718198806,3226.73
2531,-3783.321504805153,609.2269725439123,1317.44
2535,-3783.297106589725,624.4758571858629,7449.02
2536,-3783.28897385125,628.2860451617312,4053.79
2537,-3783.284907482012,632.1002995068375,7049.64
2538,-3783.276774743536,635.9104874827062,2292.13
2541,-3783.260509266585,647.3491841487876,3312.77
2542,-3783.252376528109,651.1593721246563,1750.59
2543,-3783.248310158872,654.9736264697626,2711.06
2544,-3783.2401774203954,658.7838144456314,5650.71
2552,-3783.191380989541,689.2815837295311,1217.74
2559,-3783.150717297163,715.9691650375626,1274.39
2560,-3779.527582306236,597.784209508593,3036.68
2561,-3779.51944956776,601.5943974844622,3038.91
2565,-3779.4950513523327,616.8432821264119,2642.66
2566,-3779.490984983095,620.6575364715186,8440.36
2568,-3779.478785875381,628.2819787924932,91.8188
2573,-3779.446254921479,647.341051410312,1824.99
2584,-3779.3811930136726,689.2775173602936,1446.97
2591,-3779.336462952057,715.961032299087,1737.58
2592,-3775.717394330367,597.7760767701175,3132.01
2599,-3775.6726642687504,624.4636580781494,7183.74
2601,-3775.660465161037,632.088100399124,5096.63
2616,-3775.5669386685663,689.2693846218176,4468.53
2623,-3775.526274976188,715.956965929849,3212.09
2624,-3771.90313998526,597.7720104008795,3581.71
2625,-3771.8950072467846,601.5821983767482,1789.36
2631,-3771.858409923644,624.4555253396734,597.893
2634,-3771.8421444466926,635.8942220057547,1236.85
2636,-3771.829945338979,643.5186643267298,1153.17
2641,-3771.797414385076,662.5777369445482,1140.85
2645,-3771.773016169649,677.8266215864983,4739.85
2649,-3771.748617954222,693.0755062284484,1737.95
2651,-3771.736418846509,700.6999485494234,493.296
2656,-3768.092952009392,597.763877662404,2419.51
2663,-3768.0482219477753,624.4514589704354,4567.46
2664,-3768.0400892093,628.2616469463042,7487.83
2665,-3768.036022840062,632.0759012914104,1537.63
2666,-3768.0278901015854,635.8860892672792,1059.28
2667,-3768.023823732348,639.7003436123855,3431.82
2669,-3768.011624624635,647.3247859333605,2310.69
2673,-3767.9872264092073,662.5736705753102,3565.64
2674,-3767.979093670732,666.3838585511794,1329.47
2675,-3767.9750273014943,670.1981128962857,2129.34
2676,-3767.9668945630174,674.008300872154,142.031
2681,-3767.938429978353,693.0714398592108,5955.14
2683,-3767.92623087064,700.6958821801854,743.896
2688,-3764.2786976642856,597.759811293166,7265.34
2689,-3764.2705649258096,601.5699992690347,3616.42
2690,-3764.266498556572,605.384253614141,752.238
2696,-3764.229901233432,628.2575805770662,1203.58
2697,-3764.221768494956,632.0677685529349,475.142
2698,-3764.2177021257176,635.8820228980412,3235.42
2699,-3764.2095693872416,639.69221087391,3856.72
2700,-3764.205503018004,643.5064652190163,3262.33
2701,-3764.197370279529,647.3166531948846,2671.01
2702,-3764.1933039102905,651.1309075399913,562.233
2703,-3764.185171171815,654.9410955158601,6350.4
2706,-3764.168905694864,666.379792181941,1048.39
2708,-3764.1567065871495,674.0042345029165,954.319
2713,-3764.124175633247,693.0633071207349,532.332
2715,-3764.1119765255335,700.6877494417099,261.027
2720,-3760.468509688417,597.7516785546904,230.192
2721,-3760.460376949941,601.5659328997967,3530.55
2728,-3760.4156468883248,628.2494478385902,3381.69
2729,-3760.411580519087,632.0637021836969,1819.2
2730,-3760.4034477806113,635.8738901595657,1222.99
2731,-3760.399381411373,639.688144504672,2789.53
2732,-3760.3912486728977,643.4983324805403,1256.49
2735,-3760.374983195946,654.9370291466221,204.653
2736,-3760.366850457471,658.7472171224904,2964.51
2737,-3760.3627840882327,662.5614714675971,1941.55
2738,-3760.3546513497568,666.3716594434654,2347.12
2747,-3760.3017885496647,700.6836830724719,696.431
2748,-3760.293655811189,704.4938710483407,995.827
2752,-3756.654255343311,597.7476121854525,1191.36
2753,-3756.650188974073,601.5578001613212,2140.26
2754,-3756.642056235597,605.3720545064275,1691.39
2760,-3756.605458912456,628.2453814693527,7566.23
2761,-3756.597326173981,632.0555694452214,1084.16
2762,-3756.593259804743,635.8698237903277,1867.91
2768,-3756.556662481602,658.7431507532528,1717.38
2769,-3756.548529743126,662.5533387291212,1408.2
2770,-3756.544463373888,666.3675930742274,1566.06
2771,-3756.536330635413,670.1777810500962,3024.09
2777,-3756.499733312272,693.0511080130213,2201.6
2779,-3756.4875342045584,700.6755503339964,1135.53
2784,-3752.844067367442,597.7394794469769,1956.7
2785,-3752.8359346289662,601.5537337920832,6056.44
2786,-3752.82780189049,605.363921767952,6790.5
2792,-3752.7912045673497,628.2372487308767,3802.5
2793,-3752.787138198112,632.0515030759834,2401.81
2794,-3752.779005459636,635.8616910518522,2888.22
2800,-3752.742408136495,658.7350180147769,398.661
2801,-3752.7383417672577,662.5492723598836,175.125
2803,-3752.726142659544,670.1737146808582,692.264
2812,-3752.669213490214,704.4816719406272,1440.17
2816,-3749.029813022336,597.7354130777394,1888.97
2817,-3749.0257466530975,601.5456010536077,2537.9
2818,-3749.017613914622,605.359855398714,2116.11
2819,-3749.009481176146,609.1700433745827,193.111
2824,-3748.9810165914814,628.2331823616391,1613.14
2825,-3748.972883853005,632.0433703375074,2161.92
2826,-3748.968817483768,635.8576246826142,3484.53
2827,-3748.960684745292,639.667812658483,963.287
2833,-3748.924087422152,662.5411396214076,741.168
2845,-3748.85089277587,708.2877935472579,3569.77
2848,-3745.2196250464663,597.727280339263,2082.84
2849,-3745.211492307991,601.5415346843697,4254.4
2850,-3745.203359569516,605.3517226602385,1386.31
2851,-3745.1992932002777,609.1659770053448,3058.2
2852,-3745.1911604618017,612.9761649812131,5956.02
2853,-3745.187094092564,616.7904193263198,2002.2
2855,-3745.17489498485,624.4148616472949,199.519
2856,-3745.166762246375,628.2250496231636,5366.57
2857,-3745.1626958771367,632.0393039682699,4178.93
2858,-3745.154563138661,635.8494919441382,3680.56
2877,-3745.0407048000015,708.28372717802,3077.78
2878,-3745.0325720615256,712.0939151538882,2428.14
2879,-3745.028505692288,715.908169498995,2650.53
2880,-3741.40537070136,597.7232139700254,1062.59
2881,-3741.4013043321215,601.5334019458942,816.197
2882,-3741.393171593647,605.3476562910005,4713.28
2887,-3741.360640639744,624.4067289088193,3282.3
2888,-3741.356574270506,628.2209832539256,1615.9
2889,-3741.3484415320304,632.0311712297939,4539.19
2909,-3741.226450454895,708.2755944395444,4011.65
2910,-3741.222384085657,712.0898487846507,3499.4
2911,-3741.214251347181,715.900036760519,4620.41
2913,-3737.587049987016,601.5293355766562,4686.98
2914,-3737.57891724854,605.339523552525,3888.13
2915,-3737.574850879302,609.1537778976312,2695.83
2920,-3737.5423199254,628.2128505154501,1977.32
2921,-3737.538253556162,632.0271048605564,2996.04
2922,-3737.530120817686,635.8372928364247,5135.48
2930,-3737.481324386832,666.3350621203249,3308.35
2931,-3737.477258017594,670.1493164654312,4725.94
2941,-3737.416262479026,708.2715280703064,2532.32
2942,-3737.408129740551,712.0817160461747,8954.22
2943,-3737.404063371313,715.8959703912815,1546.72
2945,-3733.7768620111474,601.5212028381802,9529.41
2946,-3733.768729272672,605.335457183287,1455.89
2947,-3733.760596534196,609.1456451591557,3018.64
2952,-3733.7321319495313,628.2087841462121,954.851
2953,-3733.7239992110553,632.0189721220804,3792.53
2954,-3733.719932841818,635.8332264671872,7750.0
2955,-3733.711800103342,639.6434144430555,2677.64
2956,-3733.707733734104,643.4576687881618,2450.1
2959,-3733.687401887915,654.8922990850056,356.872
2961,-3733.675202780201,662.5167414059806,2541.93
2973,-3733.60200813392,708.2633953318309,1764.95
2975,-3733.5898090262062,715.8878376528055,1707.55
2976,-3729.9707404045166,597.7028821238364,60.2813
2977,-3729.962607666041,601.5171364689427,707.501
2979,-3729.950408558328,609.1415787899177,2892.52
2985,-3729.9138112351866,632.0149057528429,4304.55
2986,-3729.905678496711,635.8250937287112,4493.89
2987,-3729.9016121274735,639.6393480738175,2180.16
2988,-3729.8934793889975,643.4495360496862,3369.12
3005,-3729.791820158052,708.2593289625929,9037.54
3006,-3729.783687419576,712.0695169384617,1400.06
3007,-3729.7796210503375,715.883771283568,1826.52
3010,-3726.144286951697,605.3232580755734,1262.6
3011,-3726.136154213221,609.1334460514422,5215.65
3018,-3726.0954905208423,635.8210273594736,4095.21
3019,-3726.087357782367,639.631215335342,1988.14
3020,-3726.083291413129,643.4454696804482,4277.76
3021,-3726.075158674653,647.255657656317,2738.48
3022,-3726.071092305416,651.0699120014237,887.798
3038,-3725.9734994437063,712.0654505692237,2079.51
3039,-3725.965366705231,715.875638545092,1496.73
3041,-3722.338165345066,601.5049373612292,829.555
3042,-3722.33003260659,605.3151253370975,2218.98
3052,-3722.269037068023,643.4373369419727,7566.46
3053,-3722.264970698785,647.251591287079,1499.43
3054,-3722.256837960309,651.0617792629478,2294.27
3055,-3722.252771591071,654.8760336080541,1089.45
3062,-3722.208041529455,681.559548546848,908.419
3069,-3722.167377837076,708.247129854879,436.028
3070,-3722.1592450986,712.0573178307482,6433.82
3071,-3722.155178729363,715.8715721758545,1870.97
3072,-3474.549889467235,1036.9927508891324,9304.13
3101,-3474.370969220769,1147.545131358651,3444.85
3102,-3474.3669028515314,1151.3593857037577,85.8188
3104,-3470.7356351221288,1036.9846181506568,7582.28
3126,-3470.60144493728,1120.853483681382,8215.68
3136,-3466.92544714626,1036.9805517814189,1975.95
3168,-3463.1111928011533,1036.972419042943,2824.84
3171,-3463.094927324202,1048.411115709025,1346.21
3200,-3459.301004825285,1036.968352673705,5079.95
3226,-3459.142416425009,1136.08610284638,2263.42
3232,-3455.4867504801787,1036.9602199352294,4428.17
3235,-3455.470485003227,1048.3989166013112,2306.49
3246,-3455.401356726184,1090.3313161820547,10.1985
3264,-3451.67656250431,1036.9561535659918,8184.07
3265,-3451.6684297658344,1040.76634154186,8574.18
3266,-3451.6643633965964,1044.5805958869669,168.415
3272,-3451.627766073456,1067.453922849892,349.513
3273,-3451.61963333498,1071.2641108257603,1373.46
3274,-3451.615566965742,1075.0783651708666,1480.0
3277,-3451.595235119553,1086.5129954677104,180.485
3278,-3451.591168750315,1090.3272498128167,751.466
3296,-3447.862308159204,1036.9480208275158,5659.02
3297,-3447.8582417899656,1040.762275172622,1171.34
3298,-3447.85010905149,1044.572463148491,1553.06
3304,-3447.813511728349,1067.445790111416,705.788
3305,-3447.809445359112,1071.2600444565223,555.451
3306,-3447.801312620636,1075.070232432391,1296.21
3307,-3447.797246251398,1078.8844867774974,1501.16
3308,-3447.789113512922,1082.694674753366,1000.42
3309,-3447.785047143684,1086.5089290984724,1715.37
3310,-3447.776914405209,1090.3191170743412,1353.59
3311,-3447.772848035971,1094.1333714194477,1549.01
3312,-3447.764715297495,1097.9435593953162,2454.66
3313,-3447.760648928257,1101.7578137404223,3118.13
3314,-3447.752516189781,1105.5680017162913,1628.7
3316,-3447.740317082068,1113.1924440372663,1481.19
3328,-3444.052120183335,1036.9439544582783,2314.45
3329,-3444.04398744486,1040.7541424341466,2214.15
3330,-3444.0399210756214,1044.568396779253,3120.1
3334,-3444.0155228601943,1059.817281421203,253.944
3336,-3444.003323752481,1067.4417237421785,5570.72
3337,-3443.9951910140053,1071.2519117180468,949.175
3338,-3443.9911246447678,1075.066166063153,781.771
3339,-3443.9829919062918,1078.876354039022,1192.92
3340,-3443.978925537054,1082.6906083841282,1164.77
3341,-3443.970792798578,1086.5007963599965,1976.52
3342,-3443.9667264293403,1090.3150507051032,329.497
3343,-3443.9585936908643,1094.125238680972,2662.96
3344,-3443.9545273216263,1097.9394930260785,1038.7
3345,-3443.946394583151,1101.7496810019466,1288.03
3346,-3443.942328213913,1105.5639353470533,1290.22
3347,-3443.9341954754373,1109.374123322922,451.285
3348,-3443.9301291061997,1113.1883776680284,2895.75
3349,-3443.921996367724,1116.9985656438969,1484.94
3360,-3440.237865838229,1036.9358217198023,1234.91
3361,-3440.2337994689906,1040.7500760649086,1417.03
3362,-3440.225666730515,1044.5602640407774,1161.55
3363,-3440.221600361277,1048.374518385884,141.15
3365,-3440.209401253564,1055.9989607068592,4232.03
3366,-3440.201268515088,1059.8091486827277,2719.44
3367,-3440.19720214585,1063.6234030278338,3838.78
3368,-3440.1890694073745,1067.4335910037023,989.342
3369,-3440.1850030381365,1071.2478453488093,1921.82
3370,-3440.1768702996605,1075.0580333246776,832.771
3371,-3440.172803930423,1078.872287669784,925.029
3372,-3440.164671191947,1082.6824756456526,266.387
3373,-3440.160604822709,1086.496729990759,108.869
3374,-3440.152472084233,1090.3069179666277,1181.7
3375,-3440.1484057149955,1094.121172311734,1144.25
3376,-3440.14027297652,1097.9313602876027,1429.55
3377,-3440.1362066072825,1101.745614632709,846.416
3378,-3440.1280738688065,1105.555802608577,4931.41
3379,-3440.1240074995685,1109.370056953684,1770.26
3380,-3440.115874761093,1113.1802449295528,1604.4
3381,-3440.111808391855,1116.9944992746591,3680.95
3382,-3440.1036756533795,1120.8046872505274,2179.74
3387,-3440.0752110687145,1139.8678262375838,3707.36
3388,-3440.0670783302385,1143.6780142134526,2482.76
3392,-3436.42767786236,1036.9317553505648,1253.77
3393,-3436.4195451238843,1040.741943326433,550.242
3394,-3436.4154787546463,1044.5561976715394,1544.08
3395,-3436.407346016171,1048.3663856474082,2029.34
3396,-3436.403279646933,1052.180639992515,1405.86
3397,-3436.3951469084573,1055.9908279683832,5063.78
3398,-3436.3910805392197,1059.8050823134895,977.747
3399,-3436.382947800744,1063.6152702893585,928.909
3400,-3436.3788814315058,1067.4295246344643,980.301
3401,-3436.3707486930302,1071.2397126103333,525.838
3402,-3436.366682323792,1075.0539669554396,392.341
3403,-3436.3585495853167,1078.8641549313083,225.234
3404,-3436.3544832160787,1082.6784092764146,1065.65
3405,-3436.3463504776028,1086.488597252283,596.974
3406,-3436.342284108365,1090.3028515973897,34.6416
3407,-3436.334151369889,1094.1130395732584,479.296
3408,-3436.330085000652,1097.9272939183647,832.134
3409,-3436.321952262176,1101.737481894233,1544.48
3410,-3436.3178858929377,1105.5517362393398,1112.26
3411,-3436.309753154462,1109.361924215208,859.491
3412,-3436.305686785224,1113.1761785603148,920.318
3413,-3436.2975540467487,1116.9863665361831,4093.11
3414,-3436.2934876775107,1120.80062088129,2368.13
3415,-3436.285354939035,1124.6108088571582,1128.3
3416,-3436.281288569797,1128.4250632022645,467.792
3417,-3436.2731558313217,1132.2352511781332,403.813
3418,-3436.269089462084,1136.04950552324,1732.99
3419,-3436.260956723608,1139.8596934991083,2251.44
3420,-3436.25689035437,1143.6739478442146,9942.97
3421,-3436.248757615894,1147.484135820083,1144.92
3422,-3436.2446912466567,1151.29839016519,1707.03
3423,-3436.2365585081807,1155.1085781410584,3534.15
3424,-3432.613423517253,1036.9236226120888,2011.62
3425,-3432.6093571480155,1040.7378769571956,1320.28
3426,-3432.60122440954,1044.548064933064,1275.84
3427,-3432.597158040302,1048.3623192781702,1276.0
3428,-3432.5890253018265,1052.172507254039,1573.65
3429,-3432.5849589325885,1055.9867615991457,1661.59
3430,-3432.576826194113,1059.796949575014,6393.74
3431,-3432.572759824875,1063.6112039201205,1334.4
3432,-3432.564627086399,1067.421391895989,946.547
3433,-3432.560560717161,1071.2356462410953,776.797
3434,-3432.552427978686,1075.045834216964,119.202
3435,-3432.548361609448,1078.8600885620704,1880.52
3436,-3432.540228870972,1082.6702765379391,1180.23
